ID,Imperor,Image_path_av,bbox_av_face
1583,Diocletian,images/1583_obv_Diocletian.jpg,"[64, 57, 234, 274]"
1584,Diocletian,images/1584_obv_Diocletian.jpg,"[78, 66, 238, 271]"
1585,Diocletian,images/1585_obv_Diocletian.jpg,"[59, 68, 243, 292]"
1586,Diocletian,images/1586_obv_Diocletian.jpg,"[79, 74, 225, 285]"
1587,Diocletian,images/1587_obv_Diocletian.jpg,"[68, 64, 235, 280]"
1588,Diocletian,images/1588_obv_Diocletian.jpg,"[40.00634002685547, 16.8419246673584, 254.8666534423828, 274.8508605957031]"
1589,Diocletian,images/1589_obv_Diocletian.jpg,"[71.62364196777344, 50.44303512573242, 299.14288330078125, 300.0]"
1590,Diocletian,images/1590_obv_Diocletian.jpg,"[92.23548889160156, 42.14218521118164, 251.71792602539062, 280.14288330078125]"
1591,Diocletian,images/1591_obv_Diocletian.jpg,"[68, 65, 234, 287]"
1592,Diocletian,images/1592_obv_Diocletian.jpg,"[68.17255401611328, 10.095490455627441, 295.9024353027344, 262.6348571777344]"
1593,Diocletian,images/1593_obv_Diocletian.jpg,"[59, 43, 242, 260]"
1594,Diocletian,images/1594_obv_Diocletian.jpg,"[60, 63, 237, 284]"
1595,Diocletian,images/1595_obv_Diocletian.jpg,"[80, 64, 267, 262]"
1596,Diocletian,images/1596_obv_Diocletian.jpg,"[44.222694396972656, 32.43684387207031, 280.16265869140625, 284.75604248046875]"
1597,Diocletian,images/1597_obv_Diocletian.jpg,"[6.851691722869873, 34.92533493041992, 248.89724731445312, 300.0]"
1598,Diocletian,images/1598_obv_Diocletian.jpg,"[90, 61, 230, 263]"
1599,Diocletian,images/1599_obv_Diocletian.jpg,"[83, 64, 232, 272]"
1600,Diocletian,images/1600_obv_Diocletian.jpg,"[71, 63, 221, 272]"
1604,Diocletian,images/1604_obv_Diocletian.jpg,"[63, 65, 236, 275]"
1605,Diocletian,images/1605_obv_Diocletian.jpg,"[71, 57, 236, 271]"
1606,Diocletian,images/1606_obv_Diocletian.jpg,"[59, 50, 229, 280]"
1607,Diocletian,images/1607_obv_Diocletian.jpg,"[60.746788024902344, 47.18490982055664, 282.9770812988281, 285.0104675292969]"
1608,Diocletian,images/1608_obv_Diocletian.jpg,"[73, 46, 238, 263]"
1609,Diocletian,images/1609_obv_Diocletian.jpg,"[67, 63, 222, 259]"
1610,Diocletian,images/1610_obv_Diocletian.jpg,"[80, 64, 252, 256]"
1611,Diocletian,images/1611_obv_Diocletian.jpg,"[52, 52, 233, 265]"
1612,Diocletian,images/1612_obv_Diocletian.jpg,"[60, 77, 235, 264]"
1613,Diocletian,images/1613_obv_Diocletian.jpg,"[43.712223052978516, 36.14942169189453, 254.41845703125, 269.35382080078125]"
1614,Diocletian,images/1614_obv_Diocletian.jpg,"[59, 75, 227, 280]"
1615,Diocletian,images/1615_obv_Diocletian.jpg,"[57, 47, 227, 268]"
1616,Diocletian,images/1616_obv_Diocletian.jpg,"[61, 61, 240, 295]"
1617,Diocletian,images/1617_obv_Diocletian.jpg,"[33.684879302978516, 16.91362190246582, 259.54486083984375, 297.0322570800781]"
1618,Diocletian,images/1618_obv_Diocletian.jpg,"[65, 58, 243, 287]"
1619,Diocletian,images/1619_obv_Diocletian.jpg,"[63, 82, 240, 283]"
1620,Diocletian,images/1620_obv_Diocletian.jpg,"[61, 68, 244, 278]"
1621,Diocletian,images/1621_obv_Diocletian.jpg,"[73, 44, 236, 284]"
1622,Diocletian,images/1622_obv_Diocletian.jpg,"[62, 60, 235, 280]"
1623,Diocletian,images/1623_obv_Diocletian.jpg,"[68, 52, 234, 279]"
1624,Diocletian,images/1624_obv_Diocletian.jpg,"[60, 57, 225, 268]"
1625,Diocletian,images/1625_obv_Diocletian.jpg,"[70, 49, 243, 260]"
1626,Diocletian,images/1626_obv_Diocletian.jpg,"[46, 70, 233, 279]"
1627,Diocletian,images/1627_obv_Diocletian.jpg,"[80, 68, 237, 277]"
1628,Diocletian,images/1628_obv_Diocletian.jpg,"[40.25404739379883, 50.868499755859375, 227.22042846679688, 295.5771179199219]"
1629,Diocletian,images/1629_obv_Diocletian.jpg,"[55, 62, 234, 278]"
1630,Diocletian,images/1630_obv_Diocletian.jpg,"[74, 82, 245, 279]"
1631,Diocletian,images/1631_obv_Diocletian.jpg,"[65, 63, 235, 269]"
1632,Diocletian,images/1632_obv_Diocletian.jpg,"[26.11244010925293, 24.87830924987793, 255.13650512695312, 273.58953857421875]"
1633,Diocletian,images/1633_obv_Diocletian.jpg,"[28.350160598754883, 52.574546813964844, 218.48068237304688, 286.0889892578125]"
1634,Diocletian,images/1634_obv_Diocletian.jpg,"[54, 61, 243, 283]"
1635,Diocletian,images/1635_obv_Diocletian.jpg,"[35, 56, 241, 280]"
1636,Diocletian,images/1636_obv_Diocletian.jpg,"[130.47940063476562, 45.339027404785156, 251.2883758544922, 276.6635437011719]"
1637,Diocletian,images/1637_obv_Diocletian.jpg,"[47.83366775512695, 45.346187591552734, 247.4654541015625, 272.53192138671875]"
1638,Diocletian,images/1638_obv_Diocletian.jpg,"[72.85499572753906, 54.09553909301758, 296.5299377441406, 283.4637145996094]"
1639,Diocletian,images/1639_obv_Diocletian.jpg,"[37.21958923339844, 36.54115295410156, 258.7307434082031, 286.0150451660156]"
1640,Diocletian,images/1640_obv_Diocletian.jpg,"[46.66426086425781, 50.41160202026367, 261.1716003417969, 289.74920654296875]"
1641,Diocletian,images/1641_obv_Diocletian.jpg,"[55, 79, 230, 279]"
1642,Diocletian,images/1642_obv_Diocletian.jpg,"[74, 58, 248, 288]"
1643,Diocletian,images/1643_obv_Diocletian.jpg,"[61, 73, 228, 261]"
1644,Diocletian,images/1644_obv_Diocletian.jpg,"[60, 71, 234, 274]"
1645,Diocletian,images/1645_obv_Diocletian.jpg,"[70, 59, 227, 242]"
1646,Diocletian,images/1646_obv_Diocletian.jpg,"[33.34273147583008, 41.3193473815918, 266.8738098144531, 290.7831726074219]"
1647,Diocletian,images/1647_obv_Diocletian.jpg,"[53, 60, 227, 286]"
1648,Diocletian,images/1648_obv_Diocletian.jpg,"[64, 71, 251, 281]"
1649,Diocletian,images/1649_obv_Diocletian.jpg,"[50, 55, 234, 262]"
1650,Diocletian,images/1650_obv_Diocletian.jpg,"[69, 65, 244, 280]"
1651,Diocletian,images/1651_obv_Diocletian.jpg,"[60, 51, 233, 277]"
1652,Diocletian,images/1652_obv_Diocletian.jpg,"[59, 80, 235, 281]"
1653,Diocletian,images/1653_obv_Diocletian.jpg,"[43.36063003540039, 42.6633415222168, 256.2368469238281, 271.69525146484375]"
1654,Diocletian,images/1654_obv_Diocletian.jpg,"[55, 61, 241, 291]"
1655,Diocletian,images/1655_obv_Diocletian.jpg,"[64, 61, 237, 263]"
1656,Diocletian,images/1656_obv_Diocletian.jpg,"[57, 54, 239, 263]"
1657,Diocletian,images/1657_obv_Diocletian.jpg,"[92, 72, 241, 267]"
1658,Diocletian,images/1658_obv_Diocletian.jpg,"[70, 75, 233, 262]"
1659,Diocletian,images/1659_obv_Diocletian.jpg,"[74, 64, 257, 270]"
1660,Diocletian,images/1660_obv_Diocletian.jpg,"[67, 71, 230, 269]"
1661,Diocletian,images/1661_obv_Diocletian.jpg,"[63, 44, 229, 290]"
1662,Diocletian,images/1662_obv_Diocletian.jpg,"[61, 48, 238, 279]"
1663,Diocletian,images/1663_obv_Diocletian.jpg,"[51.288917541503906, 50.3469123840332, 253.53497314453125, 286.2867431640625]"
1664,Diocletian,images/1664_obv_Diocletian.jpg,"[54, 64, 234, 282]"
1665,Diocletian,images/1665_obv_Diocletian.jpg,"[58, 49, 232, 265]"
1666,Diocletian,images/1666_obv_Diocletian.jpg,"[66, 43, 233, 262]"
1668,Diocletian,images/1668_obv_Diocletian.jpg,"[81, 40, 233, 253]"
1669,Diocletian,images/1669_obv_Diocletian.jpg,"[50.58580017089844, 35.73588562011719, 252.89859008789062, 273.9435729980469]"
1670,Diocletian,images/1670_obv_Diocletian.jpg,"[62, 52, 252, 280]"
1671,Diocletian,images/1671_obv_Diocletian.jpg,"[75, 45, 243, 264]"
1672,Diocletian,images/1672_obv_Diocletian.jpg,"[74, 37, 232, 276]"
1673,Diocletian,images/1673_obv_Diocletian.jpg,"[89, 33, 249, 282]"
1674,Diocletian,images/1674_obv_Diocletian.jpg,"[71, 75, 232, 271]"
1675,Diocletian,images/1675_obv_Diocletian.jpg,"[86, 73, 227, 280]"
1676,Diocletian,images/1676_obv_Diocletian.jpg,"[60, 67, 231, 279]"
1677,Diocletian,images/1677_obv_Diocletian.jpg,"[55, 45, 231, 272]"
1678,Diocletian,images/1678_obv_Diocletian.jpg,"[64, 55, 232, 273]"
1679,Diocletian,images/1679_obv_Diocletian.jpg,"[48.266971588134766, 62.975982666015625, 252.576904296875, 293.2145080566406]"
1680,Diocletian,images/1680_obv_Diocletian.jpg,"[73, 66, 231, 274]"
1681,Diocletian,images/1681_obv_Diocletian.jpg,"[73.61238861083984, 37.64650344848633, 290.4705505371094, 272.40728759765625]"
1682,Diocletian,images/1682_obv_Diocletian.jpg,"[29.46929931640625, 40.82041549682617, 250.8720703125, 293.3701477050781]"
1683,Diocletian,images/1683_obv_Diocletian.jpg,"[98, 58, 268, 290]"
1684,Diocletian,images/1684_obv_Diocletian.jpg,"[71, 56, 222, 249]"
1686,Diocletian,images/1686_obv_Diocletian.jpg,"[50, 25, 233, 261]"
1687,Diocletian,images/1687_obv_Diocletian.jpg,"[61, 37, 246, 266]"
1688,Diocletian,images/1688_obv_Diocletian.jpg,"[64, 32, 219, 260]"
1689,Diocletian,images/1689_obv_Diocletian.jpg,"[56, 43, 222, 277]"
1690,Diocletian,images/1690_obv_Diocletian.jpg,"[53.10905075073242, 17.059505462646484, 279.0570373535156, 282.4681701660156]"
1691,Diocletian,images/1691_obv_Diocletian.jpg,"[71, 65, 246, 284]"
1692,Diocletian,images/1692_obv_Diocletian.jpg,"[68, 70, 247, 280]"
1693,Domitian,images/1693_obv_Domitian.jpg,"[81, 54, 231, 275]"
1694,Domitian,images/1694_obv_Domitian.jpg,"[86, 39, 255, 278]"
1695,Domitian,images/1695_obv_Domitian.jpg,"[38.710838317871094, 35.897789001464844, 260.5751953125, 275.432861328125]"
1696,Domitian,images/1696_obv_Domitian.jpg,"[39.17738723754883, 47.87621307373047, 255.0131378173828, 290.9331970214844]"
1697,Domitian,images/1697_obv_Domitian__Domitia.jpg,"[56.27880096435547, 38.74085235595703, 240.68150329589844, 285.2384948730469]"
1698,Domitian,images/1698_obv_Domitian.jpg,"[82, 50, 230, 278]"
1699,Domitian,images/1699_obv_Domitian.jpg,"[50, 52, 229, 248]"
1700,Domitian,images/1700_obv_Domitian.jpg,"[75, 40, 221, 267]"
1701,Domitian,images/1701_obv_Domitian.jpg,"[17.444026947021484, 0.0, 256.2212829589844, 250.54702758789062]"
1702,Domitian,images/1702_obv_Domitian.jpg,"[85, 12, 236, 275]"
1703,Domitian,images/1703_obv_Domitian.jpg,"[94, 46, 247, 279]"
1704,Domitian,images/1704_obv_Domitian.jpg,"[90, 55, 241, 257]"
1710,Domitian,images/1710_obv_Domitian.jpg,"[69, 37, 243, 276]"
1711,Domitian,images/1711_obv_Domitian.jpg,"[80, 39, 229, 255]"
1712,Domitian,images/1712_obv_Domitian.jpg,"[67, 39, 235, 281]"
1713,Domitian,images/1713_obv_Domitian.jpg,"[93, 40, 253, 261]"
1714,Domitian,images/1714_obv_Domitian.jpg,"[75, 55, 212, 262]"
1715,Domitian,images/1715_obv_Domitian.jpg,"[94.13654327392578, 46.62799835205078, 260.0345153808594, 269.1684875488281]"
1716,Domitian,images/1716_obv_Domitian.jpg,"[79, 26, 229, 267]"
1717,Domitian,images/1717_obv_Domitian.jpg,"[80, 45, 226, 265]"
1718,Domitian,images/1718_obv_Domitian.jpg,"[63, 17, 213, 254]"
1719,Domitian,images/1719_obv_Domitian.jpg,"[67, 42, 227, 255]"
1720,Domitian,images/1720_obv_Domitian.jpg,"[152.99722290039062, 21.95254898071289, 262.2622375488281, 241.69854736328125]"
1721,Domitian,images/1721_obv_Domitian__Domitia.jpg,"[77, 31, 234, 252]"
1722,Domitian,images/1722_obv_Domitian.jpg,"[83, 58, 245, 266]"
1723,Domitian,images/1723_obv_Domitian.jpg,"[84, 47, 235, 279]"
1724,Domitian,images/1724_obv_Domitian.jpg,"[68, 39, 234, 264]"
1725,Domitian,images/1725_obv_Domitian.jpg,"[101.952392578125, 50.496192932128906, 260.47119140625, 269.97674560546875]"
1726,Domitian,images/1726_obv_Domitian.jpg,"[70, 31, 241, 252]"
1727,Domitian,images/1727_obv_Domitian.jpg,"[69, 43, 246, 254]"
1728,Domitian,images/1728_obv_Domitian.jpg,"[103.90337371826172, 48.04782485961914, 261.65631103515625, 268.7956237792969]"
1731,Domitian,images/1731_obv_Domitian.jpg,"[87, 50, 237, 252]"
1732,Domitian,images/1732_obv_Domitian.jpg,"[51, 36, 211, 291]"
1733,Domitian,images/1733_obv_Domitian.jpg,"[43, 32, 241, 268]"
1734,Domitian,images/1734_obv_Domitian.jpg,"[46.29475402832031, 38.189788818359375, 290.79486083984375, 286.25299072265625]"
1735,Domitian,images/1735_obv_Domitian.jpg,"[58, 40, 217, 271]"
1736,Domitian,images/1736_obv_Domitian.jpg,"[49.470767974853516, 50.80582046508789, 273.14886474609375, 277.4866638183594]"
1737,Domitian,images/1737_obv_Domitian.jpg,"[83, 44, 222, 275]"
1738,Domitian,images/1738_obv_Domitian.jpg,"[79, 45, 208, 257]"
1739,Domitian,images/1739_obv_Domitian.jpg,"[69, 42, 222, 279]"
1740,Domitian,images/1740_obv_Domitian__Domitia.jpg,"[94, 68, 201, 235]"
1741,Domitian,images/1741_obv_Domitian.jpg,"[110, 62, 263, 283]"
1742,Domitian,images/1742_obv_Domitian.jpg,"[95, 23, 254, 269]"
1743,Domitian,images/1743_obv_Domitian.jpg,"[86, 40, 229, 264]"
1744,Domitian,images/1744_obv_Domitian.jpg,"[62.546878814697266, 30.290849685668945, 291.1383056640625, 291.7591552734375]"
1745,Domitian,images/1745_obv_Domitian.jpg,"[49.99717330932617, 19.232280731201172, 265.44403076171875, 295.6067199707031]"
1746,Domitian,images/1746_obv_Domitian.jpg,"[76, 45, 234, 249]"
1747,Domitian,images/1747_obv_Domitian.jpg,"[31, 48, 211, 266]"
1748,Domitian,images/1748_obv_Titus__Domitian.jpg,"[41, 28, 278, 255]"
1749,Domitian,images/1749_obv_Titus__Domitian.jpg,"[31, 40, 281, 236]"
1750,Domitian,images/1750_obv_Domitian__Domitia.jpg,"[53, 25, 207, 254]"
1751,Domitian,images/1751_obv_Domitian.jpg,"[70, 60, 224, 279]"
1752,Domitian,images/1752_obv_Domitian.jpg,"[51.501129150390625, 56.96851348876953, 243.76803588867188, 284.6402282714844]"
1753,Domitian,images/1753_obv_Domitian.jpg,"[28.632715225219727, 53.76222229003906, 261.8761901855469, 295.6329650878906]"
1754,Domitian,images/1754_obv_Domitian.jpg,"[29.60545539855957, 21.556089401245117, 262.4662170410156, 296.97027587890625]"
1755,Domitian,images/1755_obv_Domitian.jpg,"[61, 31, 232, 258]"
1756,Domitian,images/1756_obv_Domitian.jpg,"[53.95969009399414, 58.662899017333984, 263.0849914550781, 279.53546142578125]"
1757,Domitian,images/1757_obv_Domitian.jpg,"[45.777679443359375, 58.349937438964844, 263.9147033691406, 286.0758361816406]"
1758,Domitian,images/1758_obv_Domitian__Domitia.jpg,"[28.915176391601562, 47.72483444213867, 251.15525817871094, 275.5005798339844]"
1759,Domitian,images/1759_obv_Domitian.jpg,"[72, 41, 219, 270]"
1760,Domitian,images/1760_obv_Domitian.jpg,"[127, 51, 260, 255]"
1761,Domitian,images/1761_obv_Domitian.jpg,"[33.87247848510742, 30.150888442993164, 276.538818359375, 285.87884521484375]"
1762,Domitian,images/1762_obv_Domitian.jpg,"[42, 59, 218, 276]"
1763,Domitian,images/1763_obv_Domitian.jpg,"[31, 40, 211, 274]"
1764,Domitian,images/1764_obv_Domitian.jpg,"[45.45607376098633, 34.611392974853516, 283.19647216796875, 288.0974426269531]"
1765,Domitian,images/1765_obv_Domitian.jpg,"[34.032073974609375, 21.11600685119629, 273.12109375, 300.0]"
1766,Domitian,images/1766_obv_Domitian.jpg,"[43.969879150390625, 19.424226760864258, 255.38922119140625, 286.56524658203125]"
1767,Domitian,images/1767_obv_Domitian.jpg,"[34.48694610595703, 41.4046630859375, 271.72540283203125, 284.091552734375]"
1768,Domitian,images/1768_obv_Domitian.jpg,"[33.860774993896484, 27.6817684173584, 278.21270751953125, 286.2375793457031]"
1769,Domitian,images/1769_obv_Domitian.jpg,"[50.43125534057617, 0.435390442609787, 276.9990234375, 284.74053955078125]"
1770,Domitian,images/1770_obv_Domitian.jpg,"[36.89804458618164, 15.511321067810059, 270.2078552246094, 291.7359619140625]"
1771,Domitian,images/1771_obv_Domitian.jpg,"[57, 32, 227, 275]"
1772,Domitian,images/1772_obv_Domitian.jpg,"[58.641212463378906, 20.400779724121094, 270.1155700683594, 273.0915832519531]"
1773,Domitian,images/1773_obv_Domitian.jpg,"[35.67185592651367, 34.53423309326172, 264.31341552734375, 280.94537353515625]"
1774,Domitian,images/1774_obv_Domitian.jpg,"[52, 21, 197, 265]"
1775,Domitian,images/1775_obv_Domitian.jpg,"[59.03071212768555, 42.68691635131836, 251.47726440429688, 283.9059143066406]"
1776,Domitian,images/1776_obv_Domitian.jpg,"[31.69858741760254, 58.317142486572266, 274.6092529296875, 287.379638671875]"
1777,Domitian,images/1777_obv_Domitian.jpg,"[114, 38, 245, 256]"
1778,Domitian,images/1778_obv_Domitian.jpg,"[85, 28, 242, 266]"
1779,Domitian,images/1779_obv_Domitian.jpg,"[33.33912658691406, 33.5963020324707, 272.16888427734375, 281.9736633300781]"
1780,Domitian,images/1780_obv_Domitian.jpg,"[44.21739959716797, 57.06461715698242, 273.7217712402344, 276.3114318847656]"
1781,Domitian,images/1781_obv_Domitian.jpg,"[73, 46, 231, 257]"
1782,Domitian,images/1782_obv_Domitian.jpg,"[64, 47, 216, 275]"
1783,Domitian,images/1783_obv_Domitian.jpg,"[23.0447940826416, 43.14007568359375, 262.4305419921875, 295.13983154296875]"
1784,Domitian,images/1784_obv_Domitian.jpg,"[5.315579891204834, 36.0788688659668, 246.38601684570312, 283.6505432128906]"
1785,Domitian,images/1785_obv_Domitian.jpg,"[82, 36, 233, 256]"
1786,Domitian,images/1786_obv_Domitian.jpg,"[71.83970642089844, 35.33205795288086, 299.45062255859375, 272.7659912109375]"
1787,Domitian,images/1787_obv_Domitian.jpg,"[60, 8, 219, 264]"
1788,Domitian,images/1788_obv_Domitian.jpg,"[36.447654724121094, 29.554393768310547, 276.7349548339844, 289.65380859375]"
1789,Domitian,images/1789_obv_Domitian.jpg,"[24.164949417114258, 42.72719955444336, 261.4512023925781, 285.9676513671875]"
1790,Domitian,images/1790_obv_Domitian.jpg,"[35, 35, 222, 270]"
1791,Domitian,images/1791_obv_Domitian.jpg,"[102, 36, 261, 273]"
1792,Domitian,images/1792_obv_Domitian.jpg,"[16.70945930480957, 28.520648956298828, 263.25787353515625, 282.0198669433594]"
1793,Domitian,images/1793_obv_Domitian.jpg,"[29.381710052490234, 45.04505157470703, 261.3042907714844, 283.94110107421875]"
1794,Domitian,images/1794_obv_Domitian.jpg,"[85, 59, 245, 254]"
1795,Domitian,images/1795_obv_Domitian.jpg,"[82.35643005371094, 35.94102478027344, 295.7672119140625, 291.1640625]"
1796,Domitian,images/1796_obv_Domitian.jpg,"[104, 22, 236, 244]"
1797,Domitian,images/1797_obv_Domitian.jpg,"[71, 31, 222, 250]"
1798,Domitian,images/1798_obv_Domitian.jpg,"[67, 35, 216, 254]"
1799,Domitian,images/1799_obv_Domitian.jpg,"[65, 51, 228, 237]"
1800,Domitian,images/1800_obv_Domitian__Domitia.jpg,"[45.63783264160156, 58.051326751708984, 268.10430908203125, 274.46331787109375]"
1801,Domitian,images/1801_obv_Domitian.jpg,"[127.55641174316406, 59.80621337890625, 270.2866516113281, 273.7890319824219]"
1802,Domitian,images/1802_obv_Domitian.jpg,"[73, 71, 221, 267]"
1803,Domitian,images/1803_obv_Domitian.jpg,"[111, 54, 227, 244]"
1804,Domitian,images/1804_obv_Domitian__Domitia.jpg,"[77.3327865600586, 36.3912353515625, 265.2872619628906, 268.54803466796875]"
1805,Domitian,images/1805_obv_Domitian.jpg,"[74.85871887207031, 23.19519805908203, 297.3998107910156, 276.16778564453125]"
1807,Domitian,images/1807_obv_Domitian.jpg,"[83, 48, 235, 269]"
1808,Domitian,images/1808_obv_Domitian.jpg,"[68, 44, 230, 279]"
1809,Domitian,images/1809_obv_Domitian.jpg,"[72, 37, 235, 258]"
1810,Domitian,images/1810_obv_Domitian.jpg,"[56, 44, 216, 271]"
1811,Domitian,images/1811_obv_Domitian.jpg,"[71, 43, 229, 270]"
1812,Domitian,images/1812_obv_Domitian.jpg,"[78.12045288085938, 25.261314392089844, 261.8804626464844, 285.0348205566406]"
1813,Domitian,images/1813_obv_Domitian.jpg,"[92, 27, 237, 259]"
1814,Domitian,images/1814_obv_Domitian.jpg,"[83, 18, 258, 266]"
1815,Domitian,images/1815_obv_Domitian.jpg,"[26.280847549438477, 43.8001708984375, 260.0485534667969, 292.2404479980469]"
1816,Domitian,images/1816_obv_Domitian.jpg,"[82.44136810302734, 38.902069091796875, 278.52752685546875, 284.8748474121094]"
1817,Domitian,images/1817_obv_Domitian.jpg,"[74, 48, 234, 278]"
1818,Domitian,images/1818_obv_Domitian.jpg,"[68, 40, 225, 269]"
1819,Domitian,images/1819_obv_Domitian.jpg,"[33.25446319580078, 29.789512634277344, 261.9769287109375, 293.4467468261719]"
1821,Domitian,images/1821_obv_Domitian.jpg,"[84, 34, 221, 271]"
1822,Domitian,images/1822_obv_Domitian.jpg,"[46, 29, 214, 265]"
1823,Domitian,images/1823_obv_Domitian.jpg,"[51.84156799316406, 22.85762596130371, 253.57473754882812, 278.44927978515625]"
1824,Domitian,images/1824_obv_Domitian.jpg,"[61, 53, 232, 276]"
1825,Domitian,images/1825_obv_Domitian.jpg,"[91.55622100830078, 35.98491287231445, 259.3512268066406, 284.9709167480469]"
1826,Domitian,images/1826_obv_Domitian.jpg,"[92, 46, 239, 263]"
1827,Domitian,images/1827_obv_Domitian.jpg,"[63, 43, 236, 279]"
1828,Domitian,images/1828_obv_Domitian.jpg,"[79, 35, 231, 271]"
1829,Domitian,images/1829_obv_Domitian.jpg,"[92.1358642578125, 42.892852783203125, 257.9521484375, 253.62744140625]"
1830,Domitian,images/1830_obv_Domitian.jpg,"[91.46463012695312, 37.88148498535156, 295.5976867675781, 278.1172180175781]"
1831,Domitian,images/1831_obv_Domitian.jpg,"[88.69184875488281, 8.173369407653809, 254.91700744628906, 263.644287109375]"
1832,Domitian,images/1832_obv_Domitian.jpg,"[75.89071655273438, 35.84048843383789, 283.02117919921875, 299.1232604980469]"
1833,Domitian,images/1833_obv_Domitian.jpg,"[62, 43, 220, 270]"
1834,Domitian,images/1834_obv_Domitian.jpg,"[60, 33, 224, 293]"
1835,Domitian,images/1835_obv_Domitian.jpg,"[80, 34, 231, 282]"
1836,Domitian,images/1836_obv_Domitian.jpg,"[75, 41, 213, 279]"
1837,Domitian,images/1837_obv_Domitian.jpg,"[87, 53, 235, 269]"
